user_id,txn_id,month,day,merchant,category,amount
u_00035,T000013,1,2,Circle K,gas,9.16
u_00035,T000014,1,21,Steakhouse Grill,dining,19.66
u_00035,T000015,1,1,Starbucks,dining,4.21
u_00035,T000016,1,2,Circle K,gas,18.26
u_00035,T000017,1,20,Metro Transit,transport,4.42
u_00035,T000018,1,3,Netflix,subscription,4.27
u_00035,T000019,1,9,Shell Gas,gas,8.98
u_00035,T000020,1,15,Steam Games,entertainment,8.85
u_00035,T000021,1,8,Chevron,gas,11.22
u_00035,T000022,1,7,Planet Fitness,subscription,9.65
u_00035,T000023,1,11,Uber,transport,15.12
u_00035,T000024,1,18,Water Utility,utilities,11.03
u_00035,T000025,1,19,Lyft,transport,8.71
u_00035,T000026,1,4,Lyft,transport,12.63
u_00035,T000027,1,1,Planet Fitness,subscription,19.13
u_00035,T000028,1,5,Walmart,retail,29.97
u_00035,T000029,2,25,Walmart,retail,16.32
u_00035,T000030,2,8,Netflix,subscription,5.18
u_00035,T000031,2,15,Nail Salon,personal_care,19.65
u_00035,T000032,2,21,Planet Fitness,subscription,12.01
u_00035,T000033,2,4,Great Clips,personal_care,6.5
u_00035,T000034,2,10,Nail Salon,personal_care,9.57
u_00035,T000035,2,4,Whole Foods,grocery,14.51
u_00035,T000036,2,11,Circle K,gas,5.59
u_00035,T000037,2,3,Netflix,subscription,2.17
u_00035,T000038,2,17,Metro Transit,transport,6.83
u_00035,T000039,2,17,Steakhouse Grill,dining,28.62
u_00035,T000040,2,8,Steam Games,entertainment,12.09
u_00035,T000041,2,11,Trader Joe's,grocery,20.95
u_00035,T000042,2,15,Metro Transit,transport,4.47
u_00035,T000043,2,6,Spotify,subscription,3.03
u_00035,T000044,2,26,Olive Garden,dining,12.44
u_00035,T000045,2,17,Walmart,retail,14.08
u_00035,T000046,2,15,Starbucks,dining,5.29
u_00035,T000047,2,27,Whole Foods,grocery,18.08
u_00035,T000048,2,9,Walmart,retail,33.09
u_00035,T000049,2,5,Electric Utility Co,utilities,46.64
u_00035,T000050,2,10,Planet Fitness,subscription,12.64
u_00035,T000051,2,2,AMC Theatres,entertainment,4.02
u_00035,T000052,2,1,Nail Salon,personal_care,22.81
u_00035,T000053,2,3,Starbucks,dining,6.26
u_00035,T000054,2,10,Water Utility,utilities,11.18
u_00035,T000055,2,22,Chipotle,dining,6.22
u_00035,T000056,2,18,Spotify,subscription,2.31
u_00035,T000057,2,9,Sephora,personal_care,19.09
u_00035,T000058,2,20,Nail Salon,personal_care,11.6
u_00035,T000059,3,26,Disney+,subscription,2.97
u_00035,T000060,3,21,Internet & Cable Co,utilities,17.43
u_00035,T000061,3,27,Planet Fitness,subscription,17.75
u_00035,T000062,3,9,Spotify,subscription,2.96
u_00035,T000063,3,4,Sephora,personal_care,15.36
u_00035,T000064,3,18,Local Diner,dining,3.89
u_00035,T000065,3,17,Spotify,subscription,4.39
u_00035,T000066,3,8,Disney+,subscription,5.02
u_00035,T000067,3,18,Olive Garden,dining,18.66
u_00035,T000068,3,8,Shell Gas,gas,14.56
u_00035,T000069,3,23,Exxon,gas,9.62
u_00035,T000070,3,6,Trader Joe's,grocery,27.41
u_00035,T000071,3,25,Chipotle,dining,2.73
u_00035,T000072,3,21,Target,retail,8.93
u_00035,T000073,3,3,Lyft,transport,10.8
u_00035,T000074,3,8,Safeway,grocery,14.34
u_00035,T000075,3,25,Lyft,transport,4.67
u_00035,T000076,3,2,Steakhouse Grill,dining,34.99
u_00035,T000077,3,12,Metro Transit,transport,9.34
u_00035,T000078,3,2,Live Nation Tickets,entertainment,56.23
u_00035,T000079,3,27,AMC Theatres,entertainment,7.57
u_00035,T000080,3,11,AMC Theatres,entertainment,16.94
u_00035,T000081,3,7,Whole Foods,grocery,20.89
u_00035,T000082,3,27,Sephora,personal_care,14.6
u_00035,T000083,3,22,Olive Garden,dining,22.25
u_00035,T000084,3,15,Adobe Creative Cloud,subscription,16.47
u_00035,T000085,3,8,Adobe Creative Cloud,subscription,5.05
u_00035,T000086,3,22,Metro Transit,transport,7.45
u_00035,T000087,3,7,HomeGoods,home_goods,230.85
u_00035,T000088,3,24,Geico Insurance,insurance,393.84
u_00035,T000089,4,4,Live Nation Tickets,entertainment,31.53
u_00035,T000090,4,12,AMC Theatres,entertainment,13.58
u_00035,T000091,4,23,FastCash ATM,cash_advance,33.64
u_00035,T000092,4,17,Metro Transit,transport,5.26
u_00035,T000093,4,12,Exxon,gas,22.53
u_00035,T000094,4,24,Kroger,grocery,44.0
u_00035,T000095,4,9,Netflix,subscription,6.61
u_00035,T000096,4,10,Circle K,gas,8.08
u_00035,T000097,4,8,Internet & Cable Co,utilities,42.3
u_00035,T000098,4,1,Nail Salon,personal_care,14.28
u_00035,T000099,4,12,Starbucks,dining,6.46
u_00035,T000100,4,15,Adobe Creative Cloud,subscription,11.25
u_00035,T000101,4,1,Olive Garden,dining,25.7
u_00035,T000102,4,6,CVS Pharmacy,retail,27.83
u_00035,T000103,4,5,Chipotle,dining,10.57
u_00035,T000104,4,27,Sephora,personal_care,10.66
u_00035,T000105,4,9,Chipotle,dining,10.58
u_00035,T000106,4,20,FastCash ATM,cash_advance,85.49
u_00035,T000107,4,26,Trader Joe's,grocery,34.5
u_00035,T000108,4,14,Shell Gas,gas,19.92
u_00035,T000109,4,5,Spotify,subscription,5.03
u_00035,T000110,4,1,Uber,transport,7.85
u_00035,T000111,4,16,Lyft,transport,3.63
u_00035,T000112,4,8,Starbucks,dining,4.57
u_00035,T000113,4,10,Starbucks,dining,2.18
u_00035,T000114,4,18,Metro Transit,transport,8.54
u_00035,T000115,5,7,Chevron,gas,24.52
u_00035,T000116,5,22,Safeway,grocery,62.74
u_00035,T000117,5,9,Metro Transit,transport,7.41
u_00035,T000118,5,13,Metro Transit,transport,6.5
u_00035,T000119,5,20,Steakhouse Grill,dining,19.03
u_00035,T000120,5,16,Kroger,grocery,69.02
u_00035,T000121,5,5,Exxon,gas,24.61
u_00035,T000122,5,15,Internet & Cable Co,utilities,24.91
u_00035,T000123,5,8,Trader Joe's,grocery,52.73
u_00035,T000124,5,8,Kroger,grocery,34.02
u_00035,T000125,5,16,Live Nation Tickets,entertainment,51.18
u_00035,T000126,5,26,Planet Fitness,subscription,10.69
u_00035,T000127,5,18,Great Clips,personal_care,7.68
u_00035,T000128,5,18,Whole Foods,grocery,39.22
u_00035,T000129,5,12,Shell Gas,gas,19.13
u_00035,T000130,5,8,Chevron,gas,17.29
u_00035,T000131,5,23,Water Utility,utilities,17.5
u_00035,T000132,6,21,Steam Games,entertainment,44.91
u_00035,T000133,6,17,Chipotle,dining,35.99
u_00035,T000134,6,17,Water Utility,utilities,38.38
u_00035,T000135,6,15,Chipotle,dining,45.74
u_00035,T000136,6,12,Exxon,gas,96.43
u_00035,T000137,6,5,Live Nation Tickets,entertainment,122.01
u_00035,T000138,6,9,Sephora,personal_care,68.93
u_00035,T000139,6,15,Exxon,gas,42.61
u_00035,T000140,6,27,IKEA,furniture_home,1366.1
u_00035,T000141,6,22,Bed Bath & Beyond,home_goods,218.7
u_00036,T000001,1,14,Chipotle,dining,3.98
u_00036,T000002,1,20,Target,retail,26.25
u_00036,T000003,1,26,Chevron,gas,14.01
u_00036,T000004,1,6,Olive Garden,dining,15.14
u_00036,T000005,1,17,Kroger,grocery,27.63
u_00036,T000006,1,5,Sephora,personal_care,7.21
u_00036,T000007,1,8,Netflix,subscription,2.73
u_00036,T000008,1,4,Netflix,subscription,4.21
u_00036,T000009,1,13,Local Diner,dining,10.76
u_00036,T000010,1,5,Great Clips,personal_care,5.13
u_00036,T000011,1,27,Disney+,subscription,3.62
u_00036,T000012,1,14,Disney+,subscription,1.65
u_00036,T000013,1,18,Internet & Cable Co,utilities,20.82
u_00036,T000014,1,7,Target,retail,26.72
u_00036,T000015,1,13,Circle K,gas,12.3
u_00036,T000016,1,4,Chevron,gas,7.8
u_00036,T000017,1,17,Starbucks,dining,5.26
u_00036,T000018,1,23,Electric Utility Co,utilities,11.46
u_00036,T000019,1,19,Olive Garden,dining,15.45
u_00036,T000020,1,6,Walmart,retail,8.8
u_00036,T000021,1,27,Whole Foods,grocery,11.75
u_00036,T000022,1,23,CVS Pharmacy,retail,19.64
u_00036,T000023,1,15,Target,retail,9.7
u_00036,T000024,1,12,Trader Joe's,grocery,19.96
u_00036,T000025,1,9,Chevron,gas,12.38
u_00036,T000026,1,26,Circle K,gas,7.55
u_00036,T000027,1,14,Target,retail,8.28
u_00036,T000028,1,14,Uber,transport,2.49
u_00036,T000029,1,11,Great Clips,personal_care,8.69
u_00036,T000030,1,15,Disney+,subscription,1.39
u_00036,T000031,1,22,Local Diner,dining,7.59
u_00036,T000032,1,14,Planet Fitness,subscription,8.15
u_00036,T000033,1,13,Internet & Cable Co,utilities,30.56
u_00036,T000034,1,8,HomeGoods,home_goods,57.49
u_00036,T000035,2,23,Disney+,subscription,2.43
u_00036,T000036,2,24,Netflix,subscription,3.47
u_00036,T000037,2,20,AMC Theatres,entertainment,9.58
u_00036,T000038,2,13,Metro Transit,transport,5.24
u_00036,T000039,2,6,Target,retail,17.78
u_00036,T000040,2,4,Walmart,retail,56.42
u_00036,T000041,2,20,AMC Theatres,entertainment,4.34
u_00036,T000042,2,7,Planet Fitness,subscription,7.73
u_00036,T000043,2,2,Whole Foods,grocery,42.01
u_00036,T000044,2,5,Great Clips,personal_care,10.16
u_00036,T000045,2,20,Great Clips,personal_care,6.88
u_00036,T000046,2,10,Whole Foods,grocery,36.04
u_00036,T000047,2,1,Adobe Creative Cloud,subscription,9.31
u_00036,T000048,2,22,Walmart,retail,60.42
u_00036,T000049,2,6,Olive Garden,dining,9.7
u_00036,T000050,2,12,Trader Joe's,grocery,9.94
u_00036,T000051,2,13,Netflix,subscription,5.24
u_00036,T000052,2,20,Whole Foods,grocery,39.25
u_00036,T000053,2,24,Shell Gas,gas,16.65
u_00036,T000054,2,22,Shell Gas,gas,19.92
u_00036,T000055,2,14,Disney+,subscription,6.53
u_00036,T000056,3,13,Sephora,personal_care,69.21
u_00036,T000057,3,3,Trader Joe's,grocery,57.25
u_00036,T000058,3,10,Lyft,transport,17.73
u_00036,T000059,3,20,Adobe Creative Cloud,subscription,14.56
u_00036,T000060,3,13,Circle K,gas,18.65
u_00036,T000061,3,16,Chevron,gas,13.62
u_00036,T000062,3,14,CVS Pharmacy,retail,4.29
u_00036,T000063,3,15,Netflix,subscription,8.9
u_00036,T000064,3,25,Chipotle,dining,13.35
u_00036,T000065,3,13,Adobe Creative Cloud,subscription,18.12
u_00036,T000066,3,27,Water Utility,utilities,44.14
u_00036,T000067,3,10,Internet & Cable Co,utilities,63.89
u_00036,T000068,3,24,Chevron,gas,35.36
u_00036,T000069,3,6,Midas Auto Repair,auto,1127.1
u_00036,T000070,3,9,AutoZone,auto,236.23
u_00036,T000071,3,24,Online Course Platform,education,384.03
u_00036,T000072,4,13,Starbucks,dining,5.19
u_00036,T000073,4,19,Great Clips,personal_care,21.26
u_00036,T000074,4,24,AMC Theatres,entertainment,16.54
u_00036,T000075,4,25,AMC Theatres,entertainment,6.06
u_00036,T000076,4,20,Lyft,transport,11.64
u_00036,T000077,4,26,Kroger,grocery,51.59
u_00036,T000078,4,13,Trader Joe's,grocery,31.28
u_00036,T000079,4,10,Great Clips,personal_care,21.03
u_00036,T000080,4,17,Internet & Cable Co,utilities,73.64
u_00036,T000081,4,24,Shell Gas,gas,27.23
u_00036,T000082,4,1,Adobe Creative Cloud,subscription,11.29
u_00036,T000083,4,2,CVS Pharmacy,retail,7.45
u_00036,T000084,4,22,Steakhouse Grill,dining,67.14
u_00036,T000085,4,7,Uber,transport,19.54
u_00036,T000086,4,13,Great Clips,personal_care,10.93
u_00036,T000087,4,25,Water Utility,utilities,16.92
u_00036,T000088,4,12,Electric Utility Co,utilities,39.66
u_00036,T000089,4,15,Steam Games,entertainment,23.54
u_00036,T000090,4,15,AMC Theatres,entertainment,21.18
u_00036,T000091,4,27,Chevron,gas,23.49
u_00036,T000092,4,21,Golden Pawn & Loan,pawn,29.2
u_00036,T000093,4,19,CVS Pharmacy,retail,18.8
u_00036,T000094,4,7,Planet Fitness,subscription,22.79
u_00036,T000095,5,7,Target,retail,33.44
u_00036,T000096,5,2,Planet Fitness,subscription,24.77
u_00036,T000097,5,22,Kroger,grocery,71.98
u_00036,T000098,5,23,Shell Gas,gas,27.97
u_00036,T000099,5,16,Chevron,gas,11.3
u_00036,T000100,5,12,Exxon,gas,25.47
u_00036,T000101,5,25,Olive Garden,dining,32.84
u_00036,T000102,5,17,Trader Joe's,grocery,25.71
u_00036,T000103,5,14,AMC Theatres,entertainment,7.9
u_00036,T000104,5,25,Netflix,subscription,8.44
u_00036,T000105,5,6,Spotify,subscription,5.25
u_00036,T000106,5,20,Great Clips,personal_care,6.91
u_00036,T000107,5,22,Steam Games,entertainment,27.49
u_00036,T000108,5,7,Olive Garden,dining,32.26
u_00036,T000109,5,9,Electric Utility Co,utilities,40.92
u_00036,T000110,5,10,Local Diner,dining,23.62
u_00036,T000111,5,1,Kroger,grocery,22.11
u_00036,T000112,5,16,Nail Salon,personal_care,23.53
u_00036,T000113,5,24,Spotify,subscription,3.91
u_00036,T000114,5,11,Metro Transit,transport,4.95
u_00036,T000115,5,20,Great Clips,personal_care,14.46
u_00036,T000116,5,13,Lyft,transport,5.04
u_00036,T000117,5,13,Exxon,gas,27.38
u_00036,T000118,5,14,Local Diner,dining,25.01
u_00036,T000119,5,20,Sephora,personal_care,23.2
u_00036,T000120,5,7,CVS Pharmacy,retail,6.51
u_00036,T000121,6,1,Adobe Creative Cloud,subscription,23.49
u_00036,T000122,6,20,Whole Foods,grocery,18.48
u_00036,T000123,6,14,Walmart,retail,67.8
u_00036,T000124,6,6,Live Nation Tickets,entertainment,29.86
u_00036,T000125,6,4,Great Clips,personal_care,10.17
u_00036,T000126,6,15,Nail Salon,personal_care,26.97
u_00036,T000127,6,20,Kroger,grocery,34.03
u_00036,T000128,6,19,Spotify,subscription,5.76
u_00036,T000129,6,22,Exxon,gas,12.89
u_00036,T000130,6,27,Planet Fitness,subscription,14.32
u_00036,T000131,6,22,Uber,transport,9.3
u_00036,T000132,6,14,AMC Theatres,entertainment,9.36
u_00036,T000133,6,21,Steam Games,entertainment,7.64
u_00036,T000134,6,12,CVS Pharmacy,retail,34.98
u_00036,T000135,6,27,Internet & Cable Co,utilities,75.08
u_00036,T000136,6,11,Uber,transport,7.55
u_00036,T000137,6,23,CVS Pharmacy,retail,14.74
u_00036,T000138,6,5,CVS Pharmacy,retail,11.7
u_00036,T000139,6,24,Lyft,transport,19.46
u_00036,T000140,6,24,Netflix,subscription,8.88
u_00036,T000141,6,8,AMC Theatres,entertainment,16.21
u_00036,T000142,6,18,Uber,transport,5.24
u_00036,T000143,6,22,AMC Theatres,entertainment,22.84
u_00036,T000144,6,24,Starbucks,dining,9.09
u_00036,T000145,6,21,Circle K,gas,17.23
u_00036,T000146,6,10,Spotify,subscription,6.71
u_00036,T000147,6,5,Water Utility,utilities,44.77
u_00036,T000148,6,24,Disney+,subscription,5.53
u_00037,T000001,1,20,Nail Salon,personal_care,8.29
u_00037,T000002,1,5,Internet & Cable Co,utilities,43.15
u_00037,T000003,1,14,Sephora,personal_care,11.34
u_00037,T000004,1,17,Metro Transit,transport,8.43
u_00037,T000005,1,19,Great Clips,personal_care,14.37
u_00037,T000006,1,26,Steakhouse Grill,dining,27.92
u_00037,T000007,1,18,Whole Foods,grocery,56.41
u_00037,T000008,1,25,Spotify,subscription,4.61
u_00037,T000009,1,25,Starbucks,dining,6.26
u_00037,T000010,1,15,Trader Joe's,grocery,29.25
u_00037,T000011,1,14,Steakhouse Grill,dining,16.38
u_00037,T000012,1,13,Chipotle,dining,5.44
u_00037,T000013,1,10,Starbucks,dining,3.91
u_00037,T000014,1,26,AMC Theatres,entertainment,16.42
u_00037,T000015,1,13,Great Clips,personal_care,13.32
u_00037,T000016,1,12,Water Utility,utilities,22.55
u_00037,T000017,1,9,Chipotle,dining,11.13
u_00037,T000018,1,6,Trader Joe's,grocery,6.7
u_00037,T000019,1,3,Netflix,subscription,5.95
u_00037,T000020,1,22,Spotify,subscription,3.26
u_00037,T000021,1,21,Water Utility,utilities,16.41
u_00037,T000022,1,24,AMC Theatres,entertainment,12.73
u_00037,T000023,1,23,Whole Foods,grocery,65.9
u_00037,T000024,1,1,Airbnb,travel,1164.61
u_00037,T000025,1,26,Midas Auto Repair,auto,49.59
u_00037,T000026,2,9,Water Utility,utilities,9.74
u_00037,T000027,2,1,CVS Pharmacy,retail,13.92
u_00037,T000028,2,17,Electric Utility Co,utilities,26.67
u_00037,T000029,2,13,Water Utility,utilities,13.52
u_00037,T000030,2,16,Water Utility,utilities,4.6
u_00037,T000031,2,5,Spotify,subscription,1.16
u_00037,T000032,2,24,Kroger,grocery,5.79
u_00037,T000033,2,16,Live Nation Tickets,entertainment,34.87
u_00037,T000034,2,12,Trader Joe's,grocery,16.58
u_00037,T000035,2,8,Netflix,subscription,1.75
u_00037,T000036,2,9,Water Utility,utilities,11.38
u_00037,T000037,2,19,Shell Gas,gas,9.62
u_00037,T000038,2,20,Spotify,subscription,1.48
u_00037,T000039,2,8,Live Nation Tickets,entertainment,35.24
u_00037,T000040,2,6,Steam Games,entertainment,2.89
u_00037,T000041,2,23,Spotify,subscription,1.84
u_00037,T000042,2,16,Trader Joe's,grocery,5.33
u_00037,T000043,2,2,Exxon,gas,10.33
u_00037,T000044,2,15,Target,retail,11.2
u_00037,T000045,2,22,Chipotle,dining,5.48
u_00037,T000046,2,11,Disney+,subscription,2.15
u_00037,T000047,2,27,Electric Utility Co,utilities,17.15
u_00037,T000048,2,22,Metro Transit,transport,4.19
u_00037,T000049,2,13,Walmart,retail,21.52
u_00037,T000050,2,5,Electric Utility Co,utilities,9.61
u_00037,T000051,2,3,Trader Joe's,grocery,7.48
u_00037,T000052,2,19,Netflix,subscription,2.92
u_00037,T000053,3,10,Target,retail,13.46
u_00037,T000054,3,20,Golden Dragon Casino,gambling,66.64
u_00037,T000055,3,18,Shell Gas,gas,13.71
u_00037,T000056,3,5,Nail Salon,personal_care,7.74
u_00037,T000057,3,16,Chipotle,dining,5.53
u_00037,T000058,3,6,Starbucks,dining,1.88
u_00037,T000059,3,6,Target,retail,17.6
u_00037,T000060,3,13,Olive Garden,dining,12.91
u_00037,T000061,3,6,Shell Gas,gas,8.17
u_00037,T000062,3,9,Disney+,subscription,1.59
u_00037,T000063,3,3,Sephora,personal_care,15.44
u_00037,T000064,3,22,Water Utility,utilities,10.34
u_00037,T000065,3,12,Disney+,subscription,1.99
u_00037,T000066,3,24,Whole Foods,grocery,28.82
u_00037,T000067,3,19,Adobe Creative Cloud,subscription,8.33
u_00037,T000068,3,1,Local Diner,dining,4.86
u_00037,T000069,3,17,Shell Gas,gas,7.23
u_00037,T000070,3,6,Netflix,subscription,1.78
u_00037,T000071,3,7,Electric Utility Co,utilities,22.54
u_00037,T000072,3,27,Shell Gas,gas,9.79
u_00037,T000073,3,20,Uber,transport,3.61
u_00037,T000074,3,15,Metro Transit,transport,3.13
u_00037,T000075,3,5,Electric Utility Co,utilities,27.51
u_00037,T000076,4,9,Metro Transit,transport,6.77
u_00037,T000077,4,11,Internet & Cable Co,utilities,25.0
u_00037,T000078,4,21,Steam Games,entertainment,17.38
u_00037,T000079,4,6,Circle K,gas,6.31
u_00037,T000080,4,7,Nail Salon,personal_care,12.96
u_00037,T000081,4,3,Nail Salon,personal_care,10.13
u_00037,T000082,4,14,Metro Transit,transport,2.17
u_00037,T000083,4,7,Nail Salon,personal_care,19.55
u_00037,T000084,4,9,Nail Salon,personal_care,15.09
u_00037,T000085,4,19,Chipotle,dining,6.7
u_00037,T000086,4,7,Local Diner,dining,15.25
u_00037,T000087,4,14,Disney+,subscription,3.31
u_00037,T000088,4,11,Exxon,gas,16.06
u_00037,T000089,4,12,Metro Transit,transport,1.25
u_00037,T000090,4,19,Adobe Creative Cloud,subscription,10.0
u_00037,T000091,4,21,Adobe Creative Cloud,subscription,10.11
u_00037,T000092,4,16,Sephora,personal_care,26.25
u_00037,T000093,4,18,Golden Pawn & Loan,pawn,14.4
u_00037,T000094,4,6,Electric Utility Co,utilities,47.56
u_00037,T000095,4,1,Internet & Cable Co,utilities,21.88
u_00037,T000096,4,27,Starbucks,dining,5.55
u_00037,T000097,5,25,Disney+,subscription,2.42
u_00037,T000098,5,18,Uber,transport,5.05
u_00037,T000099,5,16,Adobe Creative Cloud,subscription,5.79
u_00037,T000100,5,23,Metro Transit,transport,3.07
u_00037,T000101,5,16,Olive Garden,dining,13.41
u_00037,T000102,5,20,Uber,transport,8.36
u_00037,T000103,5,25,Live Nation Tickets,entertainment,25.86
u_00037,T000104,5,26,Steam Games,entertainment,10.93
u_00037,T000105,5,26,Live Nation Tickets,entertainment,25.23
u_00037,T000106,5,5,Starbucks,dining,3.92
u_00037,T000107,5,14,Kroger,grocery,6.7
u_00037,T000108,5,6,Great Clips,personal_care,8.09
u_00037,T000109,5,9,Kroger,grocery,19.78
u_00037,T000110,5,13,Planet Fitness,subscription,7.97
u_00037,T000111,5,24,Steakhouse Grill,dining,6.5
u_00037,T000112,5,15,Steakhouse Grill,dining,26.07
u_00037,T000113,5,21,Disney+,subscription,2.46
u_00037,T000114,5,12,Trader Joe's,grocery,8.27
u_00037,T000115,5,20,Steakhouse Grill,dining,24.21
u_00037,T000116,5,18,Live Nation Tickets,entertainment,45.47
u_00037,T000117,5,4,Starbucks,dining,1.49
u_00037,T000118,5,27,Trader Joe's,grocery,3.88
u_00037,T000119,5,9,Planet Fitness,subscription,4.38
u_00037,T000120,5,9,Target,retail,17.09
u_00037,T000121,5,12,Disney+,subscription,1.28
u_00037,T000122,6,13,Olive Garden,dining,7.7
u_00037,T000123,6,26,Sephora,personal_care,12.93
u_00037,T000124,6,24,Kroger,grocery,7.34
u_00037,T000125,6,4,Electric Utility Co,utilities,15.17
u_00037,T000126,6,13,Chipotle,dining,3.21
u_00037,T000127,6,9,Steakhouse Grill,dining,19.13
u_00037,T000128,6,8,Whole Foods,grocery,18.51
u_00037,T000129,6,11,Disney+,subscription,1.77
u_00037,T000130,6,25,Whole Foods,grocery,14.73
u_00037,T000131,6,6,Nail Salon,personal_care,10.07
u_00037,T000132,6,3,Olive Garden,dining,14.81
u_00037,T000133,6,5,Chevron,gas,7.76
u_00037,T000134,6,25,Netflix,subscription,2.7
u_00037,T000135,6,4,Electric Utility Co,utilities,16.27
u_00037,T000136,6,19,Whole Foods,grocery,26.25
u_00037,T000137,6,22,Starbucks,dining,2.86
u_00037,T000138,6,23,Spotify,subscription,1.0
u_00037,T000139,6,17,Circle K,gas,10.48
u_00037,T000140,6,20,Internet & Cable Co,utilities,9.36
u_00037,T000141,6,2,Steam Games,entertainment,2.99
u_00037,T000142,6,18,Chipotle,dining,1.97
u_00037,T000143,6,20,Exxon,gas,5.15
u_00037,T000144,6,20,Trader Joe's,grocery,9.63
u_00037,T000145,6,4,Kroger,grocery,3.06
u_00037,T000146,6,19,Trader Joe's,grocery,20.91
u_00037,T000147,6,8,Trader Joe's,grocery,5.61
u_00037,T000148,6,17,Metro Transit,transport,1.43
u_00037,T000149,6,22,Nail Salon,personal_care,10.07
u_00037,T000150,6,12,AMC Theatres,entertainment,7.14
u_00037,T000151,6,6,AMC Theatres,entertainment,5.65
u_00037,T000152,6,12,Metro Transit,transport,4.02
u_00037,T000153,6,13,Steam Games,entertainment,10.85
u_00037,T000154,6,25,Nail Salon,personal_care,5.29
u_00038,T000001,1,23,Local Diner,dining,15.41
u_00038,T000002,1,8,Olive Garden,dining,22.36
u_00038,T000003,1,24,Safeway,grocery,58.82
u_00038,T000004,1,18,Uber,transport,4.56
u_00038,T000005,1,1,Chevron,gas,22.4
u_00038,T000006,1,27,Steakhouse Grill,dining,54.91
u_00038,T000007,1,27,Metro Transit,transport,8.74
u_00038,T000008,1,13,Exxon,gas,16.33
u_00038,T000009,1,22,Internet & Cable Co,utilities,53.65
u_00038,T000010,1,12,Steam Games,entertainment,6.69
u_00038,T000011,1,3,Live Nation Tickets,entertainment,59.25
u_00038,T000012,1,20,Chipotle,dining,10.95
u_00038,T000013,1,5,AMC Theatres,entertainment,17.69
u_00038,T000014,1,16,Walmart,retail,9.29
u_00038,T000015,1,10,Lyft,transport,8.17
u_00038,T000016,1,1,Walmart,retail,70.73
u_00038,T000017,1,4,DMV Registration,auto,176.81
u_00038,T000018,2,5,Chevron,gas,14.05
u_00038,T000019,2,10,Steakhouse Grill,dining,25.94
u_00038,T000020,2,13,Chevron,gas,10.32
u_00038,T000021,2,7,Live Nation Tickets,entertainment,51.3
u_00038,T000022,2,17,Uber,transport,8.45
u_00038,T000023,2,13,Local Diner,dining,18.34
u_00038,T000024,2,25,Chipotle,dining,4.1
u_00038,T000025,2,17,Exxon,gas,14.35
u_00038,T000026,2,15,Circle K,gas,13.5
u_00038,T000027,2,18,Olive Garden,dining,9.57
u_00038,T000028,2,14,Circle K,gas,13.8
u_00038,T000029,2,15,Exxon,gas,22.31
u_00038,T000030,2,25,Golden Pawn & Loan,pawn,91.21
u_00038,T000031,2,20,Electric Utility Co,utilities,53.23
u_00038,T000032,2,2,Disney+,subscription,3.07
u_00038,T000033,2,25,Planet Fitness,subscription,21.91
u_00038,T000034,2,18,Disney+,subscription,5.4
u_00038,T000035,2,24,Internet & Cable Co,utilities,47.97
u_00038,T000036,2,5,Adobe Creative Cloud,subscription,6.39
u_00038,T000037,2,3,Great Clips,personal_care,13.27
u_00038,T000038,3,8,Netflix,subscription,4.7
u_00038,T000039,3,22,Chevron,gas,20.57
u_00038,T000040,3,27,Olive Garden,dining,29.1
u_00038,T000041,3,25,Lyft,transport,2.4
u_00038,T000042,3,21,Electric Utility Co,utilities,40.13
u_00038,T000043,3,10,Whole Foods,grocery,19.62
u_00038,T000044,3,6,Metro Transit,transport,1.77
u_00038,T000045,3,22,Disney+,subscription,4.11
u_00038,T000046,3,26,Shell Gas,gas,26.06
u_00038,T000047,3,10,Kroger,grocery,37.51
u_00038,T000048,3,21,Olive Garden,dining,25.49
u_00038,T000049,3,6,Shell Gas,gas,20.83
u_00038,T000050,3,24,Disney+,subscription,5.03
u_00038,T000051,3,27,Live Nation Tickets,entertainment,41.04
u_00038,T000052,3,1,Great Clips,personal_care,5.86
u_00038,T000053,3,18,Kroger,grocery,45.05
u_00038,T000054,3,9,Kroger,grocery,37.34
u_00038,T000055,3,8,Water Utility,utilities,18.94
u_00038,T000056,3,18,Uber,transport,5.37
u_00038,T000057,3,7,Great Clips,personal_care,9.0
u_00038,T000058,3,11,Steam Games,entertainment,32.25
u_00038,T000059,3,18,Sephora,personal_care,28.5
u_00038,T000060,4,15,CVS Pharmacy,retail,64.97
u_00038,T000061,4,13,Disney+,subscription,8.94
u_00038,T000062,4,17,Disney+,subscription,11.85
u_00038,T000063,4,23,Metro Transit,transport,10.59
u_00038,T000064,4,7,Steakhouse Grill,dining,67.57
u_00038,T000065,4,22,Local Diner,dining,43.28
u_00038,T000066,4,15,Adobe Creative Cloud,subscription,40.06
u_00038,T000067,4,1,Exxon,gas,21.96
u_00038,T000068,4,4,Spotify,subscription,8.13
u_00038,T000069,4,24,Spotify,subscription,6.84
u_00038,T000070,4,4,Whole Foods,grocery,48.61
u_00038,T000071,4,3,Kroger,grocery,96.45
u_00038,T000072,4,6,Starbucks,dining,16.2
u_00038,T000073,4,17,Bed Bath & Beyond,home_goods,38.99
u_00038,T000074,5,17,Starbucks,dining,10.12
u_00038,T000075,5,10,Shell Gas,gas,28.06
u_00038,T000076,5,3,Trader Joe's,grocery,53.38
u_00038,T000077,5,5,Adobe Creative Cloud,subscription,12.08
